university;faculty;department;price;preference_discount;preference_price;preference_info
Fatih Sultan Mehmet Vakıf Üniversitesi;;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (%50 İndirimli) (4 Yıllık);275890.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Tarih (%50 İndirimli) (4 Yıllık);273776.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Türk Dili ve Edebiyatı (%50 İndirimli) (4 Yıllık);273776.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Türkçe Öğretmenliği (%50 İndirimli) (4 Yıllık);291600.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Yapay Zeka ve Veri Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);375188.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Yazılım Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);375188.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Yönetim Bilişim Sistemleri (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);409806.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Bilişim Güvenliği Teknolojisi (%50 İndirimli);225000.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Ambalaj Tasarımı (%50 İndirimli);225000.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Bilgisayar Programcılığı (%50 İndirimli);225000.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Biyomedikal Cihaz Teknolojisi (%50 İndirimli);225000.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Çocuk Gelişimi (%50 İndirimli);206250.0;0;;No preference discount available.
Fatih Sultan Mehmet Vakıf Üniversitesi;;Engelliler İçin Gölge Öğreticilik (%50 İndirimli);225000.0;0;;No preference discount available.
